generation  	alive.rpl   	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
3832        	1           	11          	0.8748      	0.8777      
3833        	1           	11          	0.8747      	0.8775      
3834        	1           	11          	0.8781      	0.876       
3835        	1           	11          	0.8777      	0.8752      
3836        	1           	11          	0.876       	0.8739      
3837        	1           	11          	0.878       	0.8755      
3838        	1           	11          	0.8773      	0.8724      
3839        	1           	11          	0.8757      	0.8715      
3840        	1           	11          	0.8719      	0.8716      
3841        	1           	11          	0.8739      	0.8707      
3842        	1           	11          	0.8711      	0.8702      
3843        	1           	11          	0.8689      	0.8724      
3844        	1           	11          	0.8683      	0.8711      
3845        	1           	11          	0.8722      	0.87        
3846        	1           	11          	0.8664      	0.8703      
3847        	1           	11          	0.8647      	0.8687      
3848        	1           	11          	0.8633      	0.8693      
3849        	1           	11          	0.867       	0.87        
3850        	1           	11          	0.8721      	0.8716      
3851        	1           	11          	0.8724      	0.8726      
3852        	1           	11          	0.8679      	0.8718      
3853        	1           	11          	0.8737      	0.8725      
3854        	1           	11          	0.876       	0.8705      
3855        	1           	11          	0.8651      	0.8698      
3856        	1           	11          	0.8716      	0.87        
3857        	1           	11          	0.8707      	0.8712      
3858        	1           	11          	0.8798      	0.8717      
3859        	1           	11          	0.8724      	0.8714      
3860        	1           	11          	0.8708      	0.871       
3861        	1           	11          	0.867       	0.8695      
3862        	1           	11          	0.8675      	0.87        
3863        	1           	11          	0.8663      	0.8687      
3864        	1           	11          	0.8616      	0.8672      
3865        	1           	11          	0.8669      	0.8693      
3866        	1           	11          	0.8679      	0.8687      
3867        	1           	11          	0.8641      	0.8669      
3868        	1           	11          	0.8628      	0.8651      
3869        	1           	11          	0.862       	0.863       
3870        	1           	11          	0.8641      	0.8621      
3871        	1           	11          	0.8648      	0.8638      
3872        	1           	11          	0.8682      	0.8646      
3873        	1           	11          	0.8598      	0.8645      
3874        	1           	11          	0.8649      	0.8657      
3875        	1           	11          	0.868       	0.8649      
3876        	1           	11          	0.871       	0.8663      
3877        	1           	11          	0.8625      	0.8659      
3878        	1           	11          	0.8666      	0.8658      
3879        	1           	11          	0.863       	0.8654      
3880        	1           	11          	0.8711      	0.8663      
3881        	1           	11          	0.8678      	0.8653      
3882        	1           	11          	0.8661      	0.8642      
3883        	1           	11          	0.8619      	0.8622      
3884        	1           	11          	0.867       	0.8608      
