replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	2747        	9           	0.7802      	0.7788      
1           	2748        	9           	0.7823      	0.7787      
1           	2749        	9           	0.7795      	0.7802      
1           	2750        	9           	0.7745      	0.7798      
1           	2751        	9           	0.7803      	0.7774      
1           	2752        	9           	0.7781      	0.7785      
1           	2753        	9           	0.7757      	0.7791      
1           	2754        	9           	0.7769      	0.7787      
1           	2755        	9           	0.7825      	0.7782      
1           	2756        	9           	0.7724      	0.778       
1           	2757        	9           	0.7833      	0.7788      
1           	2758        	9           	0.7783      	0.779       
1           	2759        	9           	0.78        	0.7785      
1           	2760        	9           	0.7811      	0.7782      
1           	2761        	9           	0.7827      	0.7771      
1           	2762        	9           	0.7845      	0.7769      
1           	2763        	9           	0.7767      	0.7776      
1           	2764        	9           	0.78        	0.7787      
1           	2765        	9           	0.7827      	0.7787      
1           	2766        	9           	0.7784      	0.7782      
1           	2767        	9           	0.7768      	0.778       
1           	2768        	9           	0.7793      	0.7778      
1           	2769        	9           	0.7746      	0.7788      
1           	2770        	9           	0.7797      	0.7791      
1           	2771        	9           	0.7816      	0.7787      
1           	2772        	9           	0.7824      	0.7789      
1           	2773        	9           	0.7818      	0.7782      
1           	2774        	9           	0.7812      	0.7785      
1           	2775        	9           	0.779       	0.777       
1           	2776        	9           	0.7699      	0.7766      
1           	2777        	9           	0.7746      	0.7783      
1           	2778        	9           	0.7718      	0.778       
1           	2779        	9           	0.7798      	0.7786      
1           	2780        	9           	0.7747      	0.7794      
1           	2781        	9           	0.7741      	0.7782      
1           	2782        	9           	0.7712      	0.7763      
1           	2783        	9           	0.7807      	0.7764      
1           	2784        	9           	0.7801      	0.7762      
1           	2785        	9           	0.7782      	0.7753      
1           	2786        	9           	0.7732      	0.7764      
1           	2787        	10          	0.7761      	0.7767      
1           	2788        	9           	0.7754      	0.7764      
