replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	1146        	9           	0.679       	0.682       
1           	1147        	9           	0.6847      	0.6854      
1           	1148        	9           	0.687       	0.685       
1           	1149        	9           	0.6799      	0.6855      
1           	1150        	9           	0.6863      	0.6827      
1           	1151        	9           	0.6818      	0.6853      
1           	1152        	9           	0.6911      	0.6862      
1           	1153        	9           	0.6837      	0.6843      
1           	1154        	9           	0.6893      	0.6828      
1           	1155        	9           	0.6859      	0.6805      
1           	1156        	9           	0.6793      	0.676       
1           	1157        	9           	0.6716      	0.6755      
1           	1158        	9           	0.6758      	0.672       
1           	1159        	9           	0.6684      	0.6708      
1           	1160        	9           	0.6731      	0.6716      
1           	1161        	9           	0.6708      	0.6695      
1           	1162        	9           	0.6715      	0.6669      
1           	1163        	9           	0.665       	0.665       
1           	1164        	9           	0.6717      	0.6682      
1           	1165        	9           	0.6665      	0.6671      
1           	1166        	9           	0.6672      	0.6721      
1           	1167        	9           	0.673       	0.6693      
1           	1168        	9           	0.6737      	0.6717      
1           	1169        	10          	0.6697      	0.6682      
1           	1170        	9           	0.6699      	0.6658      
1           	1171        	9           	0.6695      	0.6716      
1           	1172        	9           	0.6693      	0.6743      
1           	1173        	9           	0.6759      	0.6762      
1           	1174        	9           	0.6794      	0.6772      
1           	1175        	9           	0.6761      	0.6799      
1           	1176        	9           	0.6809      	0.6823      
1           	1177        	9           	0.6826      	0.688       
1           	1178        	9           	0.6835      	0.6844      
1           	1179        	9           	0.6817      	0.6839      
1           	1180        	10          	0.6906      	0.6861      
1           	1181        	10          	0.6859      	0.6844      
1           	1182        	10          	0.6823      	0.6823      
1           	1183        	10          	0.6833      	0.6804      
1           	1184        	10          	0.6862      	0.6838      
1           	1185        	10          	0.6852      	0.6847      
1           	1186        	10          	0.687       	0.686       
1           	1187        	9           	0.6864      	0.6869      
1           	1188        	9           	0.6808      	0.6838      
1           	1189        	9           	0.6847      	0.6835      
1           	1190        	9           	0.6818      	0.6793      
1           	1191        	9           	0.6858      	0.6826      
1           	1192        	9           	0.6881      	0.6843      
1           	1193        	9           	0.6817      	0.6827      
1           	1194        	9           	0.6913      	0.6879      
1           	1195        	9           	0.6875      	0.6903      
1           	1196        	9           	0.6926      	0.6898      
1           	1197        	9           	0.6879      	0.688       
1           	1198        	9           	0.6898      	0.687       
1           	1199        	9           	0.6821      	0.6846      
1           	1200        	9           	0.6769      	0.6817      
1           	1201        	9           	0.6793      	0.6805      
1           	1202        	9           	0.6858      	0.6824      
1           	1203        	9           	0.6819      	0.6873      
1           	1204        	9           	0.6916      	0.6877      
1           	1205        	9           	0.6956      	0.6893      
1           	1206        	9           	0.6859      	0.6865      
1           	1207        	9           	0.681       	0.6859      
1           	1208        	9           	0.6865      	0.6847      
1           	1209        	9           	0.6838      	0.685       
1           	1210        	9           	0.6843      	0.686       
1           	1211        	9           	0.6886      	0.6858      
1           	1212        	9           	0.6842      	0.6866      
1           	1213        	9           	0.6991      	0.6905      
1           	1214        	9           	0.6832      	0.6896      
1           	1215        	9           	0.6922      	0.6901      
1           	1216        	9           	0.6819      	0.6862      
1           	1217        	9           	0.7006      	0.6905      
1           	1218        	9           	0.6801      	0.6867      
1           	1219        	9           	0.6944      	0.6917      
1           	1220        	9           	0.6896      	0.6925      
1           	1221        	9           	0.6957      	0.691       
1           	1222        	9           	0.6929      	0.6909      
1           	1223        	9           	0.6895      	0.6917      
1           	1224        	9           	0.6975      	0.6907      
1           	1225        	9           	0.6921      	0.688       
1           	1226        	9           	0.689       	0.6916      
1           	1227        	9           	0.6896      	0.6898      
1           	1228        	9           	0.6841      	0.6885      
1           	1229        	9           	0.6883      	0.6868      
1           	1230        	9           	0.6801      	0.6847      
1           	1231        	9           	0.6892      	0.6857      
1           	1232        	9           	0.6907      	0.6863      
1           	1233        	9           	0.6873      	0.689       
1           	1234        	9           	0.6808      	0.687       
